timestamp,coin_name,price,market_cap,volume,is_real_time
14-04-2024 00:00,litecoin,6491.816207,4.84854E+11,1.11755E+11,FALSE
14-04-2024 00:00,tron,9.22019776,8.08183E+11,57621232675,FALSE
14-04-2024 00:00,chainlink,1118.309684,6.58368E+11,97096028348,FALSE
14-04-2024 00:00,avalanche-2,2857.300445,1.08098E+12,1.28615E+11,FALSE
14-04-2024 00:00,stellar,8.850682228,2.56656E+11,26090233765,FALSE
14-04-2024 00:00,uniswap,579.9977109,4.37298E+11,43523282115,FALSE
14-04-2024 00:00,internet-computer,1037.497652,4.81745E+11,32298622826,FALSE
14-04-2024 00:00,filecoin,480.0511377,2.59096E+11,59716864336,FALSE
14-04-2024 00:00,vechain,3.380528175,2.45891E+11,18301090947,FALSE
14-04-2024 00:00,aptos,735.8818689,3.12296E+11,41851209541,FALSE
14-04-2024 00:00,arbitrum,86.71071616,2.30487E+11,80380764063,FALSE
14-04-2024 00:00,the-graph,19.74893624,1.87366E+11,19631050043,FALSE
14-04-2024 00:00,aave,6929.509035,1.029E+11,21542225691,FALSE
14-04-2024 00:00,maker,234110.6612,2.167E+11,17687321871,FALSE
14-04-2024 00:00,algorand,14.16887147,1.1533E+11,23239580952,FALSE
14-04-2024 00:00,eos,61.52721354,70677382112,28601860355,FALSE
14-04-2024 00:00,theta-token,167.2803005,1.67729E+11,10323890507,FALSE
14-04-2024 00:00,tezos,82.97846738,81457883297,7598290211,FALSE
14-04-2024 00:00,fantom,56.1311928,1.56942E+11,65636265987,FALSE
14-04-2024 00:00,decentraland,35.16388549,65659653301,13560102031,FALSE
14-04-2024 00:00,chiliz,8.258139734,73753190077,13820625926,FALSE
14-04-2024 00:00,optimism,177.7007399,1.79046E+11,52829538295,FALSE
14-04-2024 00:00,render-token,631.9501834,2.41312E+11,37180696033,FALSE
14-04-2024 00:00,frax,83.34302754,54191317311,5038279738,FALSE
14-04-2024 00:00,mina-protocol,61.28099655,66617548026,6403856165,FALSE
15-04-2024 00:00,bitcoin,5497669.527,1.08133E+14,3.36895E+12,FALSE
15-04-2024 00:00,ethereum,264018.2436,3.17238E+13,2.20955E+12,FALSE
15-04-2024 00:00,binancecoin,47483.07506,7.30838E+12,2.13106E+11,FALSE
15-04-2024 00:00,solana,12671.02802,5.66939E+12,7.11619E+11,FALSE
15-04-2024 00:00,ripple,42.23539797,2.32805E+12,2.31024E+11,FALSE
15-04-2024 00:00,cardano,39.19086245,1.38706E+12,81967849235,FALSE
15-04-2024 00:00,dogecoin,13.5868064,1.95971E+12,3.37948E+11,FALSE
15-04-2024 00:00,polkadot,575.0203575,7.79282E+11,46648965771,FALSE
15-04-2024 00:00,litecoin,6686.626593,4.98288E+11,78683942910,FALSE
15-04-2024 00:00,tron,9.416339828,8.25232E+11,47689487383,FALSE
15-04-2024 00:00,chainlink,1180.564152,6.94288E+11,71642026304,FALSE
15-04-2024 00:00,avalanche-2,3132.722818,1.18818E+12,1.10313E+11,FALSE
15-04-2024 00:00,stellar,9.266461718,2.67497E+11,19197967276,FALSE
